Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,TotalIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP001951,Male,Yes,1,Graduate,,5250,688,5938,160,360,1,Rural,Y
LP001952,Male,Yes,2,Graduate,Yes,2500,4600,7100,176,360,1,Rural,Y
LP001953,Female,No,3+,NotGraduate,No,1830,0,1830,,360,0,Urban,N
LP001954,Female,No,0,Graduate,No,4160,0,4160,71,360,1,Semiurban,Y
LP001955,Male,Yes,3+,NotGraduate,No,2647,1587,4234,173,360,1,Rural,N
LP001956,Female,No,0,Graduate,No,2378,0,2378,46,360,1,Rural,N
LP001957,Male,Yes,1,NotGraduate,No,4554,1229,5783,158,360,1,Urban,Y
LP001958,Male,Yes,3+,NotGraduate,No,3173,0,3173,74,360,1,Semiurban,Y
LP001959,Male,Yes,2,Graduate,,2583,2330,4913,125,360,1,Rural,Y
LP001960,Male,Yes,0,Graduate,No,2499,2458,4957,160,360,1,Semiurban,Y
LP001961,Male,Yes,,NotGraduate,No,3523,3230,6753,152,360,0,Rural,N
LP001962,Male,Yes,2,NotGraduate,No,3083,2168,5251,126,360,1,Urban,Y
LP001963,Male,Yes,0,Graduate,No,6333,4583,10916,259,360,,Semiurban,Y
LP001964,Male,Yes,0,Graduate,No,2625,6250,8875,187,360,1,Rural,Y
LP001965,Male,Yes,0,Graduate,No,9083,0,9083,228,360,1,Semiurban,Y
LP001966,Male,No,0,Graduate,No,8750,4167,12917,308,360,1,Rural,N
LP001967,Male,Yes,3+,Graduate,No,2666,2083,4749,95,360,1,Rural,Y
LP001968,Female,Yes,0,Graduate,Yes,5500,0,5500,105,360,0,Rural,N
LP001969,Female,Yes,0,Graduate,No,2423,505,2928,130,360,1,Semiurban,Y
LP001970,Female,No,,Graduate,No,3813,0,3813,116,180,1,Urban,Y
LP001971,Male,Yes,2,Graduate,No,8333,3167,11500,165,360,1,Rural,Y
LP001972,Male,Yes,1,Graduate,No,3875,0,3875,67,360,1,Urban,N
LP001973,Male,Yes,0,NotGraduate,No,3000,1666,4666,100,480,0,Urban,N
LP001974,Male,Yes,3+,Graduate,No,5167,3167,8334,200,360,1,Semiurban,Y
LP001975,Female,No,1,Graduate,No,4723,0,4723,81,360,1,Semiurban,N
LP001976,Male,Yes,2,Graduate,No,5000,3667,8667,236,360,1,Semiurban,Y
LP001977,Male,Yes,0,Graduate,No,4750,2333,7083,130,360,1,Urban,Y
LP001978,Male,Yes,0,Graduate,No,3013,3033,6046,95,300,,Urban,Y
LP001979,Male,No,0,Graduate,Yes,6822,0,6822,141,360,1,Rural,Y
LP001980,Male,No,0,NotGraduate,No,6216,0,6216,133,360,1,Rural,N
LP001981,Male,No,0,Graduate,No,2500,0,2500,96,480,1,Semiurban,N
LP001982,Male,No,0,Graduate,No,5124,0,5124,124,,0,Rural,N
LP001983,Male,Yes,1,Graduate,No,6325,0,6325,175,360,1,Semiurban,Y
LP001984,Male,Yes,0,Graduate,No,19730,5266,24996,570,360,1,Rural,N
LP001985,Female,No,0,Graduate,Yes,15759,0,15759,55,360,1,Semiurban,Y
LP001986,Male,Yes,2,Graduate,No,5185,0,5185,155,360,1,Semiurban,Y
LP001987,Male,Yes,2,Graduate,Yes,9323,7873,17196,380,300,1,Rural,Y
LP001988,Male,No,1,Graduate,No,3062,1987,5049,111,180,0,Urban,N
LP001989,Female,No,0,Graduate,,2764,1459,4223,110,360,1,Urban,Y
LP001990,Male,Yes,0,Graduate,No,4817,923,5740,120,180,1,Urban,Y
LP001991,Male,Yes,3,Graduate,No,8750,4996,13746,130,360,1,Rural,Y
LP001992,Male,Yes,0,Graduate,No,4310,0,4310,130,360,,Semiurban,Y
LP001993,Male,No,0,Graduate,No,3069,0,3069,71,480,1,Urban,N
LP001994,Male,Yes,2,Graduate,No,5391,0,5391,130,360,1,Urban,Y
LP001995,Male,Yes,0,Graduate,,3333,2500,5833,128,360,1,Semiurban,Y
LP001996,Male,No,0,Graduate,No,5941,4232,10173,296,360,1,Semiurban,Y
LP001997,Female,No,0,Graduate,No,6000,0,7000,156,360,1,Urban,Y
LP001998,Male,No,0,Graduate,Yes,7167,0,9000,128,360,1,Urban,Y
LP001999,Female,No,0,Graduate,No,6000,0,7000,156,360,1,Urban,Y
LP001999,Female,No,0,Graduate,No,6000,0,7000,156,360,1,Urban,Y
